label,sentence,surprisal
SimpleNPs_149_eng_spa_ungrammatical,She recorded puntuación the immediately after the judges finished their evaluations.,78.70942687988281
SimpleNPs_150_eng_spa_ungrammatical,They printed guion the para repartirlo entre los actores antes del ensayo.,70.42936706542969
SimpleNPs_151_eng_spa_ungrammatical,She hung espejo the above the mantel to brighten the living room.,49.21183395385742
SimpleNPs_152_eng_spa_ungrammatical,They folded manta the neatly and placed it on the guest bed.,41.02054977416992
SimpleNPs_153_eng_spa_ungrammatical,He fluffed almohada the before guests arrived for the overnight stay.,44.502418518066406
SimpleNPs_154_eng_spa_ungrammatical,She bought felpudo the to welcome visitors at the apartment entrance.,66.0408935546875
SimpleNPs_155_eng_spa_ungrammatical,They washed cortina the and rehung it this morning before guests.,69.53424072265625
SimpleNPs_156_eng_spa_ungrammatical,He chose blanco the because it reflected light across the small room.,64.23527526855469
SimpleNPs_157_eng_spa_ungrammatical,She polished marco the before placing the portrait on the shelf.,45.59495544433594
SimpleNPs_158_eng_spa_ungrammatical,They restored estatua the and returned it to the plaza today.,44.87928009033203
SimpleNPs_159_eng_spa_ungrammatical,She arranged jarrón the with fresh flowers from the market.,65.35078430175781
SimpleNPs_160_eng_spa_ungrammatical,They trimmed vela the wick before lighting it for the ceremony.,40.4688606262207
SimpleNPs_161_eng_spa_ungrammatical,He hung linterna the to illuminate the path for evening guests.,70.8761978149414
SimpleNPs_162_eng_spa_ungrammatical,She wound reloj the to ensure it kept time during the trip.,83.88829040527344
SimpleNPs_163_eng_spa_ungrammatical,He checked calendario the to confirm the meeting time for tomorrow.,63.18537521362305
SimpleNPs_164_eng_spa_ungrammatical,They printed cartel the with the schedule and posted it at reception.,68.23872375488281
SimpleNPs_165_eng_spa_ungrammatical,She painted letrero the to make the directions clearer for visitors.,60.856483459472656
SimpleNPs_166_eng_spa_ungrammatical,They repaired bandera the before the parade started down the avenue.,64.27912902832031
SimpleNPs_167_eng_spa_ungrammatical,She photographed monument the at dusk when the light was perfect.,56.405025482177734
SimpleNPs_168_eng_spa_ungrammatical,They unveiled placa the with the mayor present and many attendees.,66.20486450195312
SimpleNPs_169_eng_spa_ungrammatical,He cleaned tablón the before pinning the new notices for customers.,86.80516815185547
SimpleNPs_170_eng_spa_ungrammatical,She designed afiche the to promote the festival across the neighborhood.,70.04695129394531
SimpleNPs_171_eng_spa_ungrammatical,They displayed figura the en el centro de la sala principal del museo.,57.19911193847656
SimpleNPs_172_eng_spa_ungrammatical,She painted banco the to match the color scheme of the park.,70.90922546386719
SimpleNPs_173_eng_spa_ungrammatical,They repaired fuente the before reopening the plaza al público esta semana.,67.85443115234375
SimpleNPs_174_eng_spa_ungrammatical,Engineers inspected puente the after the storm to check for daños.,53.29496383666992
SimpleNPs_175_eng_spa_ungrammatical,She cataloged escultura the antes de incluirla en el catálogo de la galería.,68.5693588256836
SimpleNPs_176_eng_spa_ungrammatical,They cleaned monument the before the ceremony to remove accumulated polvo.,56.55769348144531
SimpleNPs_177_eng_spa_ungrammatical,He studied ídolo the antiguo en el museo con gran interés.,42.930328369140625
SimpleNPs_178_eng_spa_ungrammatical,They polished altar the before the service began in the chapel.,30.164321899414062
SimpleNPs_179_eng_spa_ungrammatical,She lit santuario the and said a quiet prayer.,49.04443359375
SimpleNPs_180_eng_spa_ungrammatical,They documented cripta the inscriptions for the historical society archive.,55.09613037109375
SimpleNPs_181_eng_spa_ungrammatical,He restored retablo the with delicate tools and great paciencia.,76.77461242675781
SimpleNPs_182_eng_spa_ungrammatical,She examined ídolo the for markings that might indicate su origen.,96.25619506835938
SimpleNPs_183_eng_spa_ungrammatical,They distributed mascarilla the a todos los participantes antes del experimento.,57.93320846557617
SimpleNPs_184_eng_spa_ungrammatical,She sewed guante the that had a small tear near the thumb.,63.74812698364258
SimpleNPs_185_eng_spa_ungrammatical,He polished casco the and checked the straps before the ride.,62.46883773803711
SimpleNPs_186_eng_spa_ungrammatical,They inspected chaleco the salvavidas before boarding the small boat.,51.7391242980957
SimpleNPs_187_eng_spa_ungrammatical,She brushed abrigo the to remove dust before placing it in storage.,64.02918243408203
SimpleNPs_188_eng_spa_ungrammatical,He knitted pañuelo the con lana suave para regalar a su madre.,54.98822021484375
SimpleNPs_189_eng_spa_ungrammatical,She adjusted gafas the to focus better on the small print.,68.34252166748047
SimpleNPs_190_eng_spa_ungrammatical,They wound reloj the antiguo para que marcara la hora correctamente.,70.7413330078125
SimpleNPs_191_eng_spa_ungrammatical,She polished anillo the antes de colocarlo en la vitrina de la tienda.,41.62131118774414
SimpleNPs_192_eng_spa_ungrammatical,He repaired collar the que se había roto durante la limpieza.,42.3931999206543
SimpleNPs_193_eng_spa_ungrammatical,She measured pulsera the to ensure it fit the customer's wrist.,52.214962005615234
SimpleNPs_194_eng_spa_ungrammatical,They inspected reloj the for scratches before returning it to the owner.,76.37998962402344
SimpleNPs_195_eng_spa_ungrammatical,He cataloged moneda the antigua con notas sobre su procedencia histórica.,74.23189544677734
SimpleNPs_196_eng_spa_ungrammatical,She collected sello the raro para añadirlo a su álbum de filatelia.,71.0531005859375
SimpleNPs_197_eng_spa_ungrammatical,They designed cartel the con colores vivos para atraer más atención.,58.3133430480957
SimpleNPs_198_eng_spa_ungrammatical,She pressed hoja the entre las páginas para conservarla como recuerdo.,65.993896484375
SimpleNPs_199_eng_spa_ungrammatical,They labeled semilla the packets before distribuirlas entre los voluntarios.,95.83907318115234
SimpleNPs_200_eng_spa_ungrammatical,He installed bombilla the de bajo consumo para ahorrar energía en casa.,58.236663818359375
ComplexNPs_1_eng_spa_ungrammatical,The antiguo book was returned to the shelf after class.,39.03323745727539
ComplexNPs_2_eng_spa_ungrammatical,They parked nuevo the car in the driveway before the storm.,41.59659194946289
ComplexNPs_3_eng_spa_ungrammatical,She adopted cariñoso the dog from the shelter last weekend.,37.51777267456055
ComplexNPs_4_eng_spa_ungrammatical,He left roto the phone on the counter after the call.,45.02680206298828
ComplexNPs_5_eng_spa_ungrammatical,They upgraded rápido the computer to improve performance for everyone.,46.40920639038086
ComplexNPs_6_eng_spa_ungrammatical,Please hand me azul the pen from the drawer  thanks.,57.29020309448242
ComplexNPs_7_eng_spa_ungrammatical,She sliced fresco the bread for breakfast this morning.,35.77311325073242
ComplexNPs_8_eng_spa_ungrammatical,He polished brillante the shoe before the ceremony started.,43.04964065551758
ComplexNPs_9_eng_spa_ungrammatical,Please bring pesado the bag to the front desk when you check out.,44.14254379272461
ComplexNPs_10_eng_spa_ungrammatical,He tipped elegante the hat as he entered the crowded room.,46.23100280761719
ComplexNPs_11_eng_spa_ungrammatical,She checked nuevo the watch to make sure she wasn't late.,45.04902648925781
ComplexNPs_12_eng_spa_ungrammatical,He filled frío the glass and handed it to the guest.,47.4419059753418
ComplexNPs_13_eng_spa_ungrammatical,She arranged limpio the plate on the table before the guests arrived.,38.77185821533203
ComplexNPs_14_eng_spa_ungrammatical,Please pass afilado the knife so I can finish preparing dinner.,55.57121276855469
ComplexNPs_15_eng_spa_ungrammatical,He placed plateado the fork beside the napkin at every setting.,63.412384033203125
ComplexNPs_16_eng_spa_ungrammatical,She sharpened nuevo the pencil before starting the sketch in class.,42.827571868896484
ComplexNPs_17_eng_spa_ungrammatical,He opened nuevo the notebook to review his notes from yesterday.,49.26009750366211
ComplexNPs_18_eng_spa_ungrammatical,They consulted antiguo the map to find the hidden trail entrance.,61.95259475708008
ComplexNPs_19_eng_spa_ungrammatical,They watered joven the tree after planting it in the park.,48.27387619018555
ComplexNPs_20_eng_spa_ungrammatical,She missed rápido the train because traffic delayed her getting to the station.,43.65078353881836
ComplexNPs_21_eng_spa_ungrammatical,They boarded directo the plane after checking their passports at the gate.,39.678836822509766
ComplexNPs_22_eng_spa_ungrammatical,We rented pequeño the boat to explore the lake this afternoon.,53.5713005065918
ComplexNPs_23_eng_spa_ungrammatical,She sat on viejo the bench while waiting for the tour to start.,51.0837287902832
ComplexNPs_24_eng_spa_ungrammatical,He visited local the market early to find the best produce.,40.22089767456055
ComplexNPs_25_eng_spa_ungrammatical,She brushed viejo the horse before saddling it for the lesson.,50.48976135253906
ComplexNPs_26_eng_spa_ungrammatical,They bought nuevo the television because the old one stopped working.,43.552223205566406
ComplexNPs_27_eng_spa_ungrammatical,He left pesado the jacket on the chair near the door.,52.1359748840332
ComplexNPs_28_eng_spa_ungrammatical,She lost impreso the ticket but later found it in her bag.,51.83468246459961
ComplexNPs_29_eng_spa_ungrammatical,He admired brillante the ring under the display lights for a while.,62.66851043701172
ComplexNPs_30_eng_spa_ungrammatical,They tuned viejo the piano before the recital in the small hall.,54.37928009033203
ComplexNPs_31_eng_spa_ungrammatical,Please take plegable the umbrella from the stand by the door.,44.00237274169922
ComplexNPs_32_eng_spa_ungrammatical,She signed oficial the document and returned it to the office.,36.10744857788086
ComplexNPs_33_eng_spa_ungrammatical,He cleaned grande the mirror before hanging it above the mantel.,47.70275115966797
ComplexNPs_34_eng_spa_ungrammatical,She bought nuevo the brush to clean the delicate fabric at home.,54.6807861328125
ComplexNPs_35_eng_spa_ungrammatical,He replaced líquido the soap in the dispenser near the sink.,42.15098190307617
ComplexNPs_36_eng_spa_ungrammatical,They checked caliente the oven to ensure it was safe before baking.,48.258907318115234
ComplexNPs_37_eng_spa_ungrammatical,She folded matutino the newspaper and left it on the doorstep.,54.957130432128906
ComplexNPs_38_eng_spa_ungrammatical,He grabbed seguro the helmet from the shelf before leaving for the ride.,36.10833740234375
ComplexNPs_39_eng_spa_ungrammatical,She repaired roto the glove before returning it to the owner.,38.33249282836914
ComplexNPs_40_eng_spa_ungrammatical,He folded limpio the sweater and placed it on the top shelf.,32.320865631103516
ComplexNPs_41_eng_spa_ungrammatical,She adjusted dorado the collar before stepping out into the cold evening.,48.459503173828125
ComplexNPs_42_eng_spa_ungrammatical,He kept seguro the passport in a hidden pocket during the trip.,46.00782775878906
ComplexNPs_43_eng_spa_ungrammatical,They photographed antiguo the bridge at sunset for the travel blog.,56.4891471862793
ComplexNPs_44_eng_spa_ungrammatical,We repaired principal the road after the heavy rains damaged several sections.,41.84632873535156
ComplexNPs_45_eng_spa_ungrammatical,They kayaked ancho the river enjoying the calm water and sun.,37.02312469482422
ComplexNPs_46_eng_spa_ungrammatical,He rented tranquilo the lake for an afternoon of relaxation.,49.15304183959961
ComplexNPs_47_eng_spa_ungrammatical,The fans cheered lleno the stadium as the teams took the field.,44.42106246948242
ComplexNPs_48_eng_spa_ungrammatical,She attended íntimo the concert with friends and sang along to every song.,53.774906158447266
ComplexNPs_49_eng_spa_ungrammatical,They rehearsed completo the show until the director was satisfied with every scene.,51.618370056152344
ComplexNPs_50_eng_spa_ungrammatical,Please replace quemado the foco so the room will be bright for dinner.,75.73051452636719
ComplexNPs_51_eng_spa_ungrammatical,They examined antiguo the painting under the conservator's lamp for damage.,71.31771087646484
ComplexNPs_52_eng_spa_ungrammatical,She found vacío the pocket after searching through her coat pockets.,60.030296325683594
ComplexNPs_53_eng_spa_ungrammatical,He matched perdido the sock with its pair before putting them away.,75.39439392089844
ComplexNPs_54_eng_spa_ungrammatical,They inspected nuevo the truck before sending it out on the route.,46.35889434814453
ComplexNPs_55_eng_spa_ungrammatical,She missed temprano the bus because the traffic delayed her arrival.,38.77256774902344
ComplexNPs_56_eng_spa_ungrammatical,He waited lleno the subway and checked the schedule on his phone.,51.06839370727539
ComplexNPs_57_eng_spa_ungrammatical,They walked verde the park at dusk enjoying the cool evening breeze.,37.07183837890625
ComplexNPs_58_eng_spa_ungrammatical,She tended nuevo the garden and trimmed the roses for the festival.,51.245765686035156
ComplexNPs_59_eng_spa_ungrammatical,The children played amplio the field until their parents called them home.,46.893165588378906
ComplexNPs_60_eng_spa_ungrammatical,They photographed antiguo the forest while hiking along the narrow mountain trail.,52.228721618652344
ComplexNPs_61_eng_spa_ungrammatical,She guided privado the museum tour for the group of visiting students today.,63.18892288208008
ComplexNPs_62_eng_spa_ungrammatical,He bought barato the theater tickets online before they sold out quickly.,57.455204010009766
ComplexNPs_63_eng_spa_ungrammatical,They enjoyed local the cinema screening with comfortable seats and clear sound.,60.86811828613281
ComplexNPs_64_eng_spa_ungrammatical,She recommended nuevo the restaurant to friends because the food was excellent.,45.075870513916016
ComplexNPs_65_eng_spa_ungrammatical,They checked céntrico the hotel after a long day of traveling together.,57.74609375
ComplexNPs_66_eng_spa_ungrammatical,He left lleno the bar when it started to rain heavily outside the door.,53.95194625854492
ComplexNPs_67_eng_spa_ungrammatical,She baked casero the cake for the celebration and decorated it with care.,48.016448974609375
ComplexNPs_68_eng_spa_ungrammatical,He tasted frío the ice_cream and smiled at the rich  creamy flavor.,50.09915542602539
ComplexNPs_69_eng_spa_ungrammatical,She poured natural the juice into bottles to take to the picnic later.,54.226409912109375
ComplexNPs_70_eng_spa_ungrammatical,He steeped fuerte the tea for five minutes to get the right strength.,64.26380920410156
ComplexNPs_71_eng_spa_ungrammatical,They opened reserva the wine to celebrate the good news with close friends.,66.45950317382812
ComplexNPs_72_eng_spa_ungrammatical,She prepared casero the dessert with fresh fruit and a light syrup topping.,46.714317321777344
ComplexNPs_73_eng_spa_ungrammatical,They enjoyed temprano the breakfast together at the small table by the window.,48.217933654785156
ComplexNPs_74_eng_spa_ungrammatical,He postponed ligero the lunch until after the important meeting finished.,52.540802001953125
ComplexNPs_75_eng_spa_ungrammatical,She painted nuevo the bathroom a un color suave para iluminar el espacio.,44.42719268798828
ComplexNPs_76_eng_spa_ungrammatical,He locked privado the room door to ensure privacy while he studied late.,57.0632209777832
ComplexNPs_77_eng_spa_ungrammatical,She cleaned principal the bedroom thoroughly before the guests arrived for the weekend.,47.68722915649414
ComplexNPs_78_eng_spa_ungrammatical,They converted útil the basement into a workshop for weekend DIY projects.,53.14823532104492
ComplexNPs_79_eng_spa_ungrammatical,She watered plantas the balcony early before the heat of the day.,60.16227340698242
ComplexNPs_80_eng_spa_ungrammatical,He won final the game after a tense last round with his opponent.,36.26701736450195
ComplexNPs_81_eng_spa_ungrammatical,They attended decisivo the match and cheered loudly for their hometown team.,36.32083511352539
ComplexNPs_82_eng_spa_ungrammatical,She coached juvenil the team through drills before the big game tomorrow.,61.46059799194336
ComplexNPs_83_eng_spa_ungrammatical,He scored decisivo the goal in the final minute to win the match.,29.880970001220703
ComplexNPs_84_eng_spa_ungrammatical,They painted nuevo the apartment to freshen up the living room before guests.,56.22952651977539
ComplexNPs_85_eng_spa_ungrammatical,He pressed botón the elevator and waited patiently for it to arrive.,39.40835952758789
ComplexNPs_86_eng_spa_ungrammatical,They installed potente the fan to improve airflow in the small room.,59.82215881347656
ComplexNPs_87_eng_spa_ungrammatical,She checked roto the plug for damage before plugging in the new lamp.,60.82850646972656
ComplexNPs_88_eng_spa_ungrammatical,He flipped principal the switch to turn on the lights in the hallway.,30.522750854492188
ComplexNPs_89_eng_spa_ungrammatical,She sewed perdido the button back onto the coat before the trip tomorrow.,81.63104248046875
ComplexNPs_90_eng_spa_ungrammatical,He lost viejo the remote_control but found it under the newspaper later.,86.46234893798828
ComplexNPs_91_eng_spa_ungrammatical,They tested potente the speaker volume before the presentation began in the hall.,65.6260757446289
ComplexNPs_92_eng_spa_ungrammatical,She checked cable the microphone to ensure it was securely connected.,30.68906021118164
ComplexNPs_93_eng_spa_ungrammatical,He uploaded edit the video to the shared drive for the whole team.,55.75093460083008
ComplexNPs_94_eng_spa_ungrammatical,She opened confidencial the file to review the figures for the report.,61.46063232421875
ComplexNPs_95_eng_spa_ungrammatical,He forwarded importante the mail to his colleague for additional review and comments.,49.76001739501953
ComplexNPs_96_eng_spa_ungrammatical,She deleted equivocado the message that contained outdated information from her inbox.,40.51708984375
ComplexNPs_97_eng_spa_ungrammatical,They reviewed legal the contract clause by clause with their advisor.,32.37251281738281
ComplexNPs_98_eng_spa_ungrammatical,He scanned digital the receipt and attached it to the expense report.,18.193500518798828
ComplexNPs_99_eng_spa_ungrammatical,She endorsed firmado the check and handed it to the teller at once.,33.12708282470703
ComplexNPs_100_eng_spa_ungrammatical,He left vacío the wallet on the counter and returned to retrieve it.,34.34109115600586
ComplexNPs_101_eng_spa_ungrammatical,She marked importante the calendar with the deadline for the project.,51.801841735839844
ComplexNPs_102_eng_spa_ungrammatical,He checked vacío the pocket for his keys before locking the door.,47.65001678466797
ComplexNPs_103_eng_spa_ungrammatical,They inspected nuevo the truck before sending it out on the route.,46.35889434814453
ComplexNPs_104_eng_spa_ungrammatical,She waited lleno the subway and checked the schedule on her phone.,51.73944091796875
ComplexNPs_105_eng_spa_ungrammatical,They walked verde the park at dusk enjoying the cool evening breeze.,37.07183837890625
ComplexNPs_106_eng_spa_ungrammatical,She tended nuevo the garden and trimmed the roses for the festival.,51.245765686035156
ComplexNPs_107_eng_spa_ungrammatical,The children played amplio the field until their parents called them home.,46.893165588378906
ComplexNPs_108_eng_spa_ungrammatical,They photographed antiguo the forest while hiking along the narrow mountain trail.,52.228721618652344
ComplexNPs_109_eng_spa_ungrammatical,She guided privado the museum tour for the group of visiting students today.,63.18892288208008
ComplexNPs_110_eng_spa_ungrammatical,He bought barato the theater tickets online before they sold out quickly.,57.455204010009766
ComplexNPs_111_eng_spa_ungrammatical,They enjoyed local the cinema screening with comfortable seats and clear sound.,60.86811828613281
ComplexNPs_112_eng_spa_ungrammatical,She recommended nuevo the restaurant to friends because the food was excellent.,45.075870513916016
ComplexNPs_113_eng_spa_ungrammatical,They checked céntrico the hotel after a long day of traveling together.,57.74609375
ComplexNPs_114_eng_spa_ungrammatical,He left lleno the bar when it started to rain heavily outside the door.,53.95194625854492
ComplexNPs_115_eng_spa_ungrammatical,She baked casero the cake for the celebration and decorated it with care.,48.016448974609375
ComplexNPs_116_eng_spa_ungrammatical,He tasted frío the ice_cream and smiled at the rich  creamy flavor.,50.09915542602539
ComplexNPs_117_eng_spa_ungrammatical,She poured natural the juice into bottles to take to the picnic later.,54.226409912109375
ComplexNPs_118_eng_spa_ungrammatical,He steeped fuerte the tea for five minutes to get the right strength.,64.26380920410156
ComplexNPs_119_eng_spa_ungrammatical,They opened reserva the wine to celebrate the good news with close friends.,66.45950317382812
ComplexNPs_120_eng_spa_ungrammatical,She prepared casero the dessert with fresh fruit and a light syrup topping.,46.714317321777344
ComplexNPs_121_eng_spa_ungrammatical,They enjoyed temprano the breakfast together at the small table by the window.,48.217933654785156
ComplexNPs_122_eng_spa_ungrammatical,He postponed ligero the lunch until after the important meeting finished.,52.540802001953125
ComplexNPs_123_eng_spa_ungrammatical,She painted nuevo the bathroom a un color suave para iluminar el espacio.,44.42719268798828
ComplexNPs_124_eng_spa_ungrammatical,He locked privado the room door to ensure privacy while he studied late.,57.0632209777832
ComplexNPs_125_eng_spa_ungrammatical,She cleaned principal the bedroom thoroughly before the guests arrived for the weekend.,47.68722915649414
ComplexNPs_126_eng_spa_ungrammatical,They converted útil the basement into a workshop for weekend DIY projects.,53.14823532104492
ComplexNPs_127_eng_spa_ungrammatical,She watered plantas the balcony early before the heat of the day.,60.16227340698242
ComplexNPs_128_eng_spa_ungrammatical,He won final the game after a tense last round with his opponent.,36.26701736450195
ComplexNPs_129_eng_spa_ungrammatical,They attended decisivo the match and cheered loudly for their hometown team.,36.32083511352539
ComplexNPs_130_eng_spa_ungrammatical,She coached juvenil the team through drills before the big game tomorrow.,61.46059799194336
ComplexNPs_131_eng_spa_ungrammatical,He scored decisivo the goal in the final minute to win the match.,29.880970001220703
ComplexNPs_132_eng_spa_ungrammatical,They painted nuevo the apartment to freshen up the living room before guests.,56.22952651977539
ComplexNPs_133_eng_spa_ungrammatical,He pressed botón the elevator and waited patiently for it to arrive.,39.40835952758789
ComplexNPs_134_eng_spa_ungrammatical,They installed potente the fan to improve airflow in the small room.,59.82215881347656
ComplexNPs_135_eng_spa_ungrammatical,She checked roto the plug for damage before plugging in the new lamp.,60.82850646972656
ComplexNPs_136_eng_spa_ungrammatical,He flipped principal the switch to turn on the lights in the hallway.,30.522750854492188
ComplexNPs_137_eng_spa_ungrammatical,She sewed perdido the button back onto the coat before the trip tomorrow.,81.63104248046875
ComplexNPs_138_eng_spa_ungrammatical,He lost viejo the remote_control but found it under the newspaper later.,86.46234893798828
ComplexNPs_139_eng_spa_ungrammatical,They tested potente the speaker volume before the presentation began in the hall.,65.6260757446289
ComplexNPs_140_eng_spa_ungrammatical,She checked cable the microphone to ensure it was securely connected.,30.68906021118164
ComplexNPs_141_eng_spa_ungrammatical,He uploaded edit the video to the shared drive for the whole team.,55.75093460083008
ComplexNPs_142_eng_spa_ungrammatical,She opened confidencial the file to review the figures for the report.,61.46063232421875
ComplexNPs_143_eng_spa_ungrammatical,He forwarded importante the mail to his colleague for additional review and comments.,49.76001739501953
ComplexNPs_144_eng_spa_ungrammatical,She deleted equivocado the message that contained outdated information from her inbox.,40.51708984375
ComplexNPs_145_eng_spa_ungrammatical,They reviewed legal the contract clause by clause with their advisor.,32.37251281738281
ComplexNPs_146_eng_spa_ungrammatical,He scanned digital the receipt and attached it to the expense report.,18.193500518798828
ComplexNPs_147_eng_spa_ungrammatical,She endorsed firmado the check and handed it to the teller at once.,33.12708282470703
ComplexNPs_148_eng_spa_ungrammatical,He left vacío the wallet on the counter and returned to retrieve it.,34.34109115600586
ComplexNPs_149_eng_spa_ungrammatical,They printed personalizado the badge with names for the conference attendees.,56.05241775512695
ComplexNPs_150_eng_spa_ungrammatical,She hid seguro the key in a pocket to avoid losing it again.,56.03800964355469
ComplexNPs_151_eng_spa_ungrammatical,She carried nuevo the maletín into the office before the meeting.,67.05703735351562
ComplexNPs_152_eng_spa_ungrammatical,He pinned identificativa the placa to his jacket before the tour.,65.28731536865234
ComplexNPs_153_eng_spa_ungrammatical,They hung antigua the linterna from the tree before the ceremony.,56.77062225341797
ComplexNPs_154_eng_spa_ungrammatical,She labeled fuerte the caja with the date before storing the documents.,78.49046325683594
ComplexNPs_155_eng_spa_ungrammatical,They inspected viejo the tonel for cracks before filling it with wine.,79.78268432617188
ComplexNPs_156_eng_spa_ungrammatical,The fishermen returned principal the puerto after a long day at sea.,34.170440673828125
ComplexNPs_157_eng_spa_ungrammatical,He checked metálica the ancla for rust before the voyage began.,70.12422180175781
ComplexNPs_158_eng_spa_ungrammatical,She consulted antigua the brújula to confirm the correct direction home.,82.62655639648438
ComplexNPs_159_eng_spa_ungrammatical,They carried decorativo the farol down the street during the festival.,50.072750091552734
ComplexNPs_160_eng_spa_ungrammatical,The crew sharpened metálico the arpón before the early morning hunt.,69.57317352294922
ComplexNPs_161_eng_spa_ungrammatical,She reviewed antiguo the libro_mayor to reconcile last quarter's accounts.,89.24263000488281
ComplexNPs_162_eng_spa_ungrammatical,They filed contable the registro after verifying every transaction carefully.,78.1601333618164
ComplexNPs_163_eng_spa_ungrammatical,He untangled viejo the anzuelo from the fishing line before casting again.,72.3890380859375
ComplexNPs_164_eng_spa_ungrammatical,The captain walked along inspeccionando the muelle los amarres del barco.,61.13516616821289
ComplexNPs_165_eng_spa_ungrammatical,She used antiguo the compás to draw the circle for the diagram.,73.6197280883789
ComplexNPs_166_eng_spa_ungrammatical,They sealed metálico the contenedor y lo marcaron con la etiqueta roja.,64.72312927246094
ComplexNPs_167_eng_spa_ungrammatical,He rolled vacío the tonel fuera del taller para limpiarlo al sol.,72.91673278808594
ComplexNPs_168_eng_spa_ungrammatical,The team inspected metálico the anclaje que sujeta la estructura al suelo.,41.82831573486328
ComplexNPs_169_eng_spa_ungrammatical,She calibrated nueva the brújula para asegurarse de la orientación correcta.,50.58744430541992
ComplexNPs_170_eng_spa_ungrammatical,They repaired roto the arpón antes de volver a salir al mar.,63.501808166503906
ComplexNPs_171_eng_spa_ungrammatical,She updated final the registro_contable con las cifras del trimestre.,73.9764633178711
ComplexNPs_172_eng_spa_ungrammatical,He zipped viejo the maletín antes de bajar del taxi en la estación.,51.42573928833008
ComplexNPs_173_eng_spa_ungrammatical,They opened fuerte the cajón para comprobar el contenido de la caja.,68.67108917236328
ComplexNPs_174_eng_spa_ungrammatical,The cooper inspected de roble the barril before using it in the cellar.,61.85181427001953
ComplexNPs_175_eng_spa_ungrammatical,She polished marina the ancla to remove salt and corrosion from the metal.,54.69975280761719
ComplexNPs_176_eng_spa_ungrammatical,He checked de_bolsillo the brújula cada hora para confirmar la dirección correcta.,74.12364196777344
ComplexNPs_177_eng_spa_ungrammatical,They repaired de_pesca the puerto pier after the storm last week.,67.53749084472656
ComplexNPs_178_eng_spa_ungrammatical,She balanced de_cuentas the libro antes de presentar el informe al gerente.,79.0546875
ComplexNPs_179_eng_spa_ungrammatical,He locked de_viaje the maletín and placed it under the seat.,71.54861450195312
ComplexNPs_180_eng_spa_ungrammatical,They labeled de_madera the caja con destino y número de lote antes del envío.,77.95672607421875
ComplexNPs_181_eng_spa_ungrammatical,The vintner sampled de_vino the tonel para comprobar su sabor y aroma.,84.29098510742188
ComplexNPs_182_eng_spa_ungrammatical,He inspected de_hierro the ancla for wear before the long crossing.,82.27487182617188
ComplexNPs_183_eng_spa_ungrammatical,She sharpened de_carpintero the compás before starting the detailed joinery work.,94.65873718261719
ComplexNPs_184_eng_spa_ungrammatical,They painted principal the muelle to mark the new docking zones clearly.,72.99986267089844
ComplexNPs_185_eng_spa_ungrammatical,She archived financiero the registro en la nube para mantener la copia segura.,64.634033203125
ComplexNPs_186_eng_spa_ungrammatical,He stowed de_mano the maletín under the seat before takeoff.,87.36457824707031
ComplexNPs_187_eng_spa_ungrammatical,They inspected de_transporte the caja for damage before loading the pallet.,80.69285583496094
ComplexNPs_188_eng_spa_ungrammatical,He checked de_aceite the tonel for leaks before moving it to storage.,75.6109619140625
ComplexNPs_189_eng_spa_ungrammatical,They replaced de_cobre the ancla chain after noticing significant wear.,91.74006652832031
ComplexNPs_190_eng_spa_ungrammatical,She tested magnética the brújula against known bearings before departure.,66.64361572265625
ComplexNPs_191_eng_spa_ungrammatical,They scheduled comercial the puerto inspections for early Monday morning.,65.49339294433594
ComplexNPs_192_eng_spa_ungrammatical,She reconciled de_registros the libro con los recibos antes de cerrar.,76.82380676269531
ComplexNPs_193_eng_spa_ungrammatical,He placed profesional the maletín on the chair before the interview.,78.42854309082031
ComplexNPs_194_eng_spa_ungrammatical,They opened de_herramientas the caja and checked each tool for defects.,88.29154968261719
ComplexNPs_195_eng_spa_ungrammatical,The cooper inspected de_madera the tonel for knots that could cause leaks.,73.59112548828125
ComplexNPs_196_eng_spa_ungrammatical,He measured de_acero the ancla to ensure it fit the new davit.,91.23509979248047
ComplexNPs_197_eng_spa_ungrammatical,She consulted de_campo the brújula to verify the map's north orientation.,63.64311981201172
ComplexNPs_198_eng_spa_ungrammatical,They reinforced de_carga the muelle to handle heavier containers next season.,72.62913513183594
ComplexNPs_199_eng_spa_ungrammatical,She archived de_entradas the libro en el servidor para mantener la copia segura.,74.45919799804688
ComplexNPs_200_eng_spa_ungrammatical,He wheeled de_viaje the maletín por la terminal hasta la puerta de embarque.,73.4025650024414
CompoundNPs_1_eng_spa_ungrammatical,The librarian placed the fiction book on the shelf before closing time.,22.54616928100586
CompoundNPs_2_eng_spa_ungrammatical,She returned the history book to the desk after finishing her research.,18.181331634521484
CompoundNPs_3_eng_spa_ungrammatical,The teacher asked for the science book for the lab class today.,36.485557556152344
CompoundNPs_4_eng_spa_ungrammatical,They borrowed the textbook from the library for the semester.,15.02655029296875
CompoundNPs_5_eng_spa_ungrammatical,She flipped through the cookbook to find a new dinner recipe.,17.382823944091797
CompoundNPs_6_eng_spa_ungrammatical,The chef checked the recipe book before preparing the main course.,18.910179138183594
CompoundNPs_7_eng_spa_ungrammatical,He put the comic book in his bag before leaving for school.,20.185649871826172
CompoundNPs_8_eng_spa_ungrammatical,They opened the photo album to show the vacation pictures to guests.,33.69166564941406
